"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Tanzania","TZA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5100405344.39923","4420167588.57625","4258742898.93795","4956587901.61865","4601413521.13102","4257702021.44302","4510847189.15431","5255221043.83861","6496195823.96993","7683852496.84499","9345174101.90716","9697847589.16835","10185786170.7327","10383560997.7807","10805600068.704","11659129814.7433","12825801916.6063","14141916592.3846","14331231238.9296","21501395561.0276","27282210005.075","28596269868.8271","30917376837.1179","33316875149.9391","38733981070.0415","43646747144.5352","",
"Uganda","UGA","GDP (current US$)","NY.GDP.MKTP.CD","423008385.744235","441524109.014675","449012578.616352","516147798.742138","589056603.773585","884873949.579832","925770308.123249","967647058.823529","1037815126.05042","1169047619.04762","1260084033.61345","1417787114.84594","1491596638.65546","1702521008.40336","2100142653.35235","2359555555.55556","2447300000","2936470588.23529","2420260869.56522","2139025000","1244610000","1337300000","2177500000","2240333333.33333","3615647477.05434","3519666338.52454","3923232122.12784","6269511614.66235","6508931651.66667","5276480985.99937","4304398865.88268","3321729057.12215","2857457860.05088","3220439044.18949","3990430446.71216","5755818947.42125","6044585326.938","6269333313.17108","6584815846.52754","5998563257.94659","6193246837.09687","5840503868.57246","6178563590.89254","6336696288.98214","7940362799.17997","9013834879.61834","9942597779.99265","12292814316.4832","14239027457.2758","16992872448.676","18803852465.5546","18661302214.6704","23724746168.653","24703250650.9742","",
"Ukraine","UKR","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","64087694038.2333","74703517902.6642","82707004265.9254","81456431291.9234","77464043753.2963","73942294099.2892","65648559194.6496","52549555009.5044","48213868185.1625","44558077827.135","50150399813.1328","41883241479.9014","31580639053.2013","31261527363.144","38009344576.6088","42392896031.2394","50132953288.203","64883060725.7003","86142018069.3504","107753069306.931","142719009900.99","179992405832.321","117227769791.56","136419300367.962","163421733018.726","176603428857.465","177430609756.098","",
"Upper middle income","UMC","GDP (current US$)","NY.GDP.MKTP.CD","173329844534.515","157260909029.004","165321089941.566","172548217919.934","195132209154.4","217589398778.818","238951878548.477","242278373632.134","254976622146.233","285216945650.795","312160698134.852","341657179124.214","390861988078.305","507287899184.149","649801189101.793","716134474018.31","776805650603.966","866979853227.083","929050782423.097","1129227161212.07","1291498624435.83","1404461419240.32","1384470499337.95","1359642922150.59","1396309707038.61","1474795236823.66","1539400383222.17","1542918085676.04","1696581770654.48","1841220242722.56","2168048160767.37","2250561975892.86","2427279542867.32","2707574334073.75","3015254489218.7","3406940275033.5","3742553326578.72","4001647583456.26","4069518024220.46","3915098651878.92","4265907683782.4","4277304825447.36","4273954205159.27","4766685575560.5","5670198365367.46","6750719794617.73","7930420297119.1","9778607652415.31","11885950141032.1","11750732524729.4","14113318156511.8","16526455664511","17507453054964.7","18702799273488.8","",
"Uruguay","URY","GDP (current US$)","NY.GDP.MKTP.CD","1243993170.19614","1549623550.06488","1709221317.6221","1538971680.97818","1974511146.05715","1889185074.97641","1808775748.3991","1598149806.59667","1593701208.51915","2004342741.93548","2137241935.48387","2807342741.93548","2189502774.9206","3964295672.52444","4090252474.21085","3538292267.30118","3667161241.48372","4114664910.57037","4910255622.72032","7181180174.85868","10163020115.7344","11048335541.4933","9178802451.40147","5102281488.72172","4850241442.17643","4732017873.38369","5880112946.89436","7367494222.29317","8213515458.51139","8438951476.06644","9298839655.23138","11206193313.0458","12878157305.7481","15002144584.3663","17474578502.4346","19297663096.5506","20515465834.0682","23969746851.4993","25385928196.3986","23983945190.6167","22823255805.9664","20898788420.0932","13606494599.021","12045627411.0182","13686333821.7864","17362872704.1985","19579479148.4953","23410536926.5382","30366148181.398","30461322497.5401","38881102099.8793","47236710628.2914","50004354647.2594","55707944621.9719","",
"United States","USA","GDP (current US$)","NY.GDP.MKTP.CD","543300000000","563300000000","605100000000","638600000000","685800000000","743700000000","815000000000","861700000000","942500000000","1019900000000","1075900000000","1167800000000","1282400000000","1428500000000","1548800000000","1688900000000","1877600000000","2086000000000","2356600000000","2632100000000","2862500000000","3211000000000","3345000000000","3638100000000","4040700000000","4346700000000","4590200000000","4870200000000","5252600000000","5657700000000","5979600000000","6174000000000","6539300000000","6878700000000","7308800000000","7664100000000","8100200000000","8608500000000","9089200000000","9660600000000","10284800000000","10621800000000","10977500000000","11510700000000","12274900000000","13093700000000","13855900000000","14477600000000","14718600000000","14418700000000","14964400000000","15517900000000","16163200000000","16768100000000","",
"Uzbekistan","UZB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13360607990.6751","13800157749.2873","12953800571.0314","13099928531.8591","12899074347.3288","13350461532.662","13948892215.5689","14744603773.5849","14988971210.8383","17078465982.0282","13760374487.51","11401351420.1718","9687951055.22541","10128112401.4248","12030023547.8807","14307509838.8053","17030896203.1963","22311393927.8817","27934030937.2157","32816828372.9753","39332770928.9426","45324319955.3884","51183443224.9939","56795656324.5823","",
"St. Vincent and the Grenadines","VCT","GDP (current US$)","NY.GDP.MKTP.CD","13066633.8255337","13999964.8130718","14524963.493562","13708298.8794661","14758296.2404465","15108295.3612136","16099959.5355017","15835088.4020619","15350000","16650000","18450000","20051648.1111283","27585488.2223049","30165373.2430518","32924215.7541822","33237164.0553397","32792479.982624","36537036.3917697","46599999.1770143","54511110.1484102","60307406.3423402","74799998.6789844","85448146.6390795","94044442.7835597","103499998.172124","112881479.487923","127974071.81397","142329627.115998","164574071.167591","177296293.165131","198207403.906938","212492588.839838","233188884.770625","238774069.857172","243255551.259508","266481476.775249","281518513.546722","293070365.194561","317851809.201349","331866660.80569","396261363.372142","430039288.701529","461883436.287289","481806287.78729","521975101.892698","550728656.940448","610778285.509563","684049037.037037","695428851.851852","674922481.481481","681225962.962963","676406962.962963","693304481.481481","709358185.185185","",
"Venezuela, RB","VEN","GDP (current US$)","NY.GDP.MKTP.CD","8607600068.65332","8923366627.53039","9873397859.35133","10663375513.5473","9113580696.48012","9602944667.73034","10096574669.5506","10472776743.7753","11470909285.1461","11927570676.9213","12993115056.382","14471557937.6802","15922867181.2727","19445932860.3322","29087099933.3256","31413164178.7398","36272315695.3908","42337056974.7001","46507640231.1473","55750554788.6546","67135122863.8789","75498829319.371","76693647866.3483","78586503425.9925","55952339079.6385","57935742246.6933","58915108093.8796","45343793675.9793","58428404473.5586","42142303738.5494","47027508385.03","51734363023.7838","58470358475.8681","58107555298.4641","56529904239.4612","74888742183.6849","68258588862.7845","85837385778.751","91338542541.7674","97974136436.6528","117147614565.563","122909734601.322","92889586976.1833","83622191418.9774","112451400422.982","145513489651.872","183477522123.894","230364229156.963","315600372612.948","329419189566.837","393801556872.313","316482176578.929","381286223859.371","438283564814.815","",
"Virgin Islands (U.S.)","VIR","GDP (current US$)","NY.GDP.MKTP.CD","24200000","25700000","36900000","41400000","53800000","66500000","84100000","115400000","173800000","211300000","219000000","257000000","307100000","351600000","395400000","399800000","440000000","461800000","512900000","606700032","727800000","821800000","832600000","916899968","985400000","990400000","1035600000","1147800064","1204600064","1343900032","1564700032","1671200000","1770899968","1996000000","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","14094688429.5982","26336617862.4431","36658108169.2072","25423812494.3469","6293304847.12842","6471740486.31946","9613369553.85111","9866990096.31621","13180954014.0721","16286434094.0188","20736163915.2435","24657470331.5922","26843701136.726","27209601995.8245","28683658004.771","33640085727.518","35291349277.3143","37947904054.452","42717072777.5838","49424107709.8946","57633255739.4104","66371664817.0436","77414425532.2452","99130304099.1274","106014600963.957","115931749904.86","135539487317.008","155820001920.492","171390003299.399","",
"Vanuatu","VUT","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","119258829.724745","113423181.643068","98746409.4413175","98144643.7097661","110123776.769005","135553759.396907","123698508.817134","118691400.756626","130834146.216785","148545377.858713","144482170.476684","158397406.344715","188869985.157248","196142587.970973","188080372.417814","219260343.349957","233902114.74096","245177629.284461","255890215.734673","262301249.00278","267999225.256634","272014693.050806","257926881.72043","262603781.799059","314463144.04219","364996869.129618","394962552.336108","437072933.899158","526425740.447881","607983815.257081","610075806.66568","700804286.224354","792149700.679116","781702874.106058","828237181.13311","",
"West Bank and Gaza","PSE","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2842261249.08593","3281382696.70953","3407783959.14353","3760126839.91275","4067692861.12389","4271509595.80352","4316456402.62911","4007793546.37782","3557451046.5733","3959278954.90714","4327268305.38559","4834276370.98668","4914728157.12703","5508346521.41084","6673500000","7268200000","8913100000","10465400000","11262141134.3655","","",
"World","WLD","GDP (current US$)","NY.GDP.MKTP.CD","1368729713658.77","1424117442765.61","1529126307101.78","1645234956629.12","1802875477287.53","1964004922966.57","2129958799384.21","2266148665056.47","2444250663579.28","2691580960678.56","2954213357438","3262578882592.11","3761806312597.91","4582972504185.56","5286081355507.36","5892089165068.17","6409342726814.92","7247827989630.27","8533654797906.39","9914152201038.79","11160914860453.9","11448548480997","11346332325030.5","11600206724921.2","12038493725394","12656505178648.4","14978383296785.9","17039163404584.9","19075876672969.1","20019049423995.9","22519358132300.9","23641513826476.9","25308802665638.9","25746629900743.8","27638674492459.3","30592535890127.6","31247399580207.3","31154785847634.5","31029619082437.6","32184291122987.8","33227328366004.3","33032864604369.8","34317422710816.6","38539724364925","43421365629051.5","46975273460934.3","50890620225304.8","57345798219740.1","62878208408425.8","59560637394174.3","65237804618726.4","72128610060105.5","73521154778174.1","75621858322842.9","",
"Samoa","WSM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","121218640.633866","111860659.949563","109200344.91064","95573449.3758911","100949655.898907","111716548.604677","133016065.660133","122888610.417818","125766270.897892","125597203.42392","132303037.064632","133122893.142375","221098106.508876","224865731.381903","249907893.815192","285475620.929503","269485284.955621","258831775.411535","269019710.327456","273088357.1637","288075318.910738","338836026.389264","420318071.937836","462644663.06818","508505414.399597","550967295.280901","644145158.435121","562357861.823036","643059403.014481","737053938.86719","801803524.477956","801916057.595518","",
